0,9999,1
1.97121920195303,9998,2
2.64362505041195,9997,3
2.80576252466862,9996,4
2.94920137456318,9995,5
3.3814508625188,9994,6
3.84686582399412,9994,5
3.86273079484415,9994,4
4.13811253949609,9994,3
7.98356745389109,9993,4
9.73910794604452,9992,5
9.77188427537227,9991,6
10.9780325417007,9990,7
11.1578202678777,9990,6
11.6950655543298,9990,5
12.9960773786532,9990,4
13.046982714336,9989,5
14.0725461990099,9988,6
14.1263201056898,9987,7
15.1306174639064,9986,8
15.1873998386285,9985,9
15.4233352654706,9984,10
15.4525152696786,9983,11
15.5154462022374,9982,12
15.5173772288862,9982,11
15.5989769320282,9981,12
15.6716275775674,9980,13
15.867786522732,9979,14
16.0915601160775,9978,15
16.1450444765583,9977,16
16.334197543115,9976,17
16.3501097041432,9976,16
16.3949288252725,9975,17
16.4076487986395,9974,18
16.4901235601647,9973,19
16.8206577115196,9972,20
16.8735818122561,9971,21
17.0661170786613,9970,22
17.078453538909,9969,23
17.1225906907431,9968,24
17.1687932978784,9968,23
17.2389886266135,9968,22
17.3318152369299,9967,23
17.5398422268178,9966,24
17.5471888054889,9966,23
18.1305994523131,9966,22
18.2540626510591,9965,23
18.3009307599063,9965,22
18.3170613503974,9964,23
18.4361453292676,9963,24
18.6122171754365,9962,25
18.6370747138066,9961,26
18.6617392048075,9960,27
18.7241308557314,9959,28
18.777214671321,9958,29
18.820931996644,9957,30
18.8273257741421,9957,29
19.0557425569782,9956,30
19.1608882075641,9956,29
19.3177612425197,9955,30
19.4825139806135,9955,29
19.6134792166209,9955,28
19.7536091237696,9954,29
19.7570720607612,9953,30
19.8461658284261,9953,29
19.8590859379857,9952,30
19.9111728307733,9952,29
19.9945403688479,9952,28
20.0524455962977,9952,27
20.0910071161537,9951,28
20.1361095003499,9950,29
20.2180097509484,9949,30
20.2988991237434,9948,31
20.331427694612,9947,32
20.3601699249959,9947,31
20.5091833717051,9946,32
20.5487270633656,9945,33
20.5611024094243,9945,32
20.5736446479796,9944,33
20.6895127169084,9943,34
20.828933261342,9942,35
20.8567336822708,9941,36
20.8683976864841,9940,37
20.9390687070087,9939,38
20.9414770808089,9939,37
20.9753138060014,9939,36
20.9802608745197,9939,35
20.9812472169854,9938,36
21.0511708134885,9938,35
21.1990855677583,9937,36
21.2314990660104,9936,37
21.236487094914,9935,38
21.2469051506051,9934,39
21.2949639885059,9933,40
21.3231412263434,9932,41
21.3257466080196,9931,42
21.4818055487485,9931,41
21.5381136970841,9930,42
21.5581459246686,9929,43
21.564440037162,9928,44
21.6210857152535,9928,43
21.6585855157874,9927,44
21.6814476487893,9927,43
21.6934671231151,9926,44
21.7617899137777,9925,45
21.7829323001211,9924,46
21.7952386712075,9923,47
21.8138684573403,9922,48
21.8400435094953,9922,47
21.8841895048781,9921,48
21.9015450374056,9920,49
21.9195307141671,9919,50
21.9326406074847,9918,51
21.9591221845097,9917,52
21.9851258010289,9916,53
21.9928928930336,9915,54
21.9979553321711,9914,55
22.0451940194558,9913,56
22.1749623217464,9913,55
22.2064802139013,9913,54
22.2138294897913,9913,53
22.2190623874021,9912,54
22.240785723045,9911,55
22.2410472114024,9910,56
22.2595604704269,9909,57
22.2987973966994,9908,58
22.3054725616971,9907,59
22.3153871150987,9906,60
22.3541140354831,9905,61
22.3655001974018,9904,62
22.38525629049,9903,63
22.4433656847408,9902,64
22.5451835489941,9901,65
22.745771433146,9900,66
22.8052697155348,9899,67
22.8083057887988,9898,68
22.8370648310957,9897,69
22.8551747808476,9896,70
22.8658898517104,9895,71
22.885137191869,9894,72
22.9403461062802,9893,73
22.9405644073927,9892,74
22.9410002253155,9891,75
22.9688694476712,9890,76
23.0066109054901,9889,77
23.0072585338527,9888,78
23.0086144549288,9888,77
23.0128205104765,9888,76
23.0294547722075,9888,75
23.0352124377704,9887,76
23.047318767286,9886,77
23.0699344285479,9885,78
23.1192108002252,9885,77
23.1573239038757,9884,78
23.1587509610378,9884,77
23.1598242534827,9883,78
23.1640235026403,9882,79
23.1872639077934,9881,80
23.2341385897288,9881,79
23.2475564413692,9880,80
23.2685527293883,9879,81
23.2794961032818,9879,80
23.3084278809736,9878,81
23.3126992451854,9877,82
23.3287438596022,9876,83
23.376582071135,9875,84
23.3829631776672,9874,85
23.3980482564408,9874,84
23.4360129335295,9873,85
23.4446136808362,9872,86
23.4466574092573,9871,87
23.4497535620615,9870,88
23.4507789400629,9869,89
23.5048115002423,9868,90
23.5210181982861,9867,91
23.556071567604,9866,92
23.5570805962822,9865,93
23.5615816874269,9864,94
23.5700361247542,9864,93
23.5972785671076,9863,94
23.640353674648,9863,93
23.6434946133628,9862,94
23.65800616606,9862,93
23.669217840112,9861,94
23.676962230444,9860,95
23.6866989937139,9859,96
23.7141375263343,9858,97
23.7689253005367,9858,96
23.8046038773084,9858,95
23.8237342985221,9857,96
23.848262278668,9856,97
23.8580071357863,9855,98
23.8658562082359,9855,97
23.8820583618663,9854,98
23.8915744201754,9853,99
23.8960036535373,9853,98
23.9222081673254,9853,97
23.9246778631682,9852,98
23.9301805844511,9852,97
23.9462608237857,9851,98
23.9579752550421,9850,99
23.9735092417989,9849,100
23.9930740036517,9848,101
24.0191133993687,9847,102
24.0199908731616,9846,103
24.0206509509871,9846,102
24.0335747258092,9845,103
24.0636901957801,9844,104
24.0651190897235,9843,105
24.0720390257259,9842,106
24.0751721698045,9841,107
24.0851990214524,9840,108
24.0923838361684,9840,107
24.1079339689996,9840,106
24.1149331194217,9840,105
24.1153050033461,9839,106
24.1189093782815,9838,107
24.1334191625067,9837,108
24.1800354953561,9837,107
24.2051300688644,9837,106
24.2066328558215,9837,105
24.2303946488229,9836,106
24.2706823227635,9835,107
24.3214190343073,9834,108
24.32935790848,9833,109
24.3487440451341,9832,110
24.3983333167677,9831,111
24.4192387842752,9830,112
24.4350805518938,9830,111
24.4399893219828,9829,112
24.4932333424351,9828,113
24.5645911939765,9827,114
24.5678764033501,9826,115
24.5861428087445,9825,116
24.6222126181815,9824,117
24.6440017782359,9824,116
24.6666224457249,9823,117
24.6864518320635,9822,118
24.7063487521949,9821,119
24.7077604912869,9820,120
24.7186427092666,9819,121
24.77455500325,9819,120
24.7780947243169,9819,119
24.7881845018382,9819,118
24.8133948752711,9819,117
24.8231231201832,9818,118
24.8289580129753,9818,117
24.8648332275251,9818,116
24.8760869005088,9817,117
24.8964557295513,9817,116
24.9007382723787,9816,117
24.9072261628738,9815,118
24.9085743527812,9815,117
24.9145532641814,9814,118
24.9416525770678,9814,117
24.9482512256731,9814,116
24.951089891735,9813,117
24.96002874494,9812,118
24.9607143654885,9812,117
24.9660689764189,9811,118
24.9675779159384,9811,117
24.9885381352201,9810,118
25.0527752045892,9809,119
25.0892768099117,9809,118
25.0947734772654,9808,119
25.1001118440172,9807,120
25.1639361770982,9806,121
25.164751161024,9805,122
25.2175868053892,9805,121
25.2500318181644,9805,120
25.286979499357,9805,119
25.3145240542786,9805,118
25.314539601153,9804,119
25.3265450453548,9803,120
25.3321568329101,9803,119
25.3368819921525,9802,120
25.3387484305203,9801,121
25.3607224298767,9800,122
25.3638495197987,9799,123
25.3665632819158,9798,124
25.4075324336606,9797,125
25.4083162821882,9796,126
25.4092583890979,9795,127
25.4391182899999,9794,128
25.4408524122609,9794,127
25.4582273576964,9793,128
25.4618146996061,9792,129
25.4686224602251,9791,130
25.4809467737377,9790,131
25.4814438263101,9790,130
25.4884025905451,9789,131
25.5337603078833,9788,132
25.5361957689011,9788,131
25.5379454950085,9787,132
25.5642803612976,9787,131
25.5781161880855,9786,132
25.6049465651938,9786,131
25.6184109140315,9786,130
25.6184923799169,9785,131
25.6254575243488,9784,132
25.6267648401429,9783,133
25.6283288507268,9783,132
25.6477421049977,9782,133
25.6828706849556,9781,134
25.6990815151684,9780,135
25.7234756173831,9780,134
25.7249708132668,9779,135
25.7590904112775,9779,134
25.7947405906622,9778,135
25.799277186824,9777,136
25.8069720622667,9776,137
25.8319025134179,9775,138
25.850832314415,9774,139
25.8535341282057,9773,140
25.866329067528,9773,139
25.8933961030575,9772,140
25.8999054005335,9771,141
25.9082158004932,9770,142
25.9382900376439,9769,143
25.952864955819,9769,142
25.9815436399478,9768,143
25.9907373124354,9768,142
26.0022398123024,9767,143
26.0050544883197,9766,144
26.0282226516238,9766,143
26.0387703496413,9765,144
26.0620033493613,9764,145
26.0984766789464,9763,146
26.0985095867791,9762,147
26.0990524416642,9761,148
26.1246654031704,9760,149
26.1247026167857,9759,150
26.1361131823122,9758,151
26.1408092663727,9757,152
26.1639183922106,9757,151
26.1693631617981,9756,152
26.1742338779671,9755,153
26.1996125304179,9754,154
26.2210661189333,9754,153
26.225640477607,9753,154
26.2292827402816,9752,155
26.2411169572368,9751,156
26.2537485514704,9750,157
26.2592590068406,9750,156
26.259519147611,9750,155
26.2606082900691,9749,156
26.2640202934265,9749,155
26.3027347906722,9748,156
26.3052573351763,9747,157
26.3135133790465,9747,156
26.3146449879691,9746,157
26.3234768572805,9745,158
26.3435092252326,9744,159
26.3521199290237,9743,160
26.361832206301,9743,159
26.3821559042534,9743,158
26.3936806944639,9742,159
26.3996667996525,9741,160
26.4065413124648,9740,161
26.4102363161914,9740,160
26.4109123766186,9739,161
26.4376026568202,9739,160
26.4459548905131,9739,159
26.4538213607589,9738,160
26.4598224766535,9737,161
26.4825321269783,9736,162
26.4899422398341,9735,163
26.4905617149404,9734,164
26.4907213374355,9733,165
26.5021248369975,9732,166
26.5149539128444,9731,167
26.5347329918859,9730,168
26.5371909985196,9729,169
26.5417716218624,9728,170
26.5441782080589,9728,169
26.5665697019509,9727,170
26.5821845312108,9726,171
26.587921120773,9726,170
26.5969401066421,9725,171
26.6073166440753,9724,172
26.6316201679617,9723,173
26.6602033001881,9723,172
26.6724327798659,9723,171
26.7033922116912,9722,172
26.7070559058166,9721,173
26.7174928323984,9721,172
26.7238847476184,9720,173
26.7412051577382,9719,174
26.7854281421657,9719,173
26.8070111876971,9719,172
26.8113193822135,9718,173
26.8115441521568,9718,172
26.8200790666254,9717,173
26.8414774759785,9717,172
26.855418607799,9716,173
26.8649353030502,9715,174
26.8680360035729,9714,175
26.9531034309677,9714,174
26.9573910283915,9713,175
26.9674754429338,9713,174
26.9939868893419,9712,175
26.997342910193,9712,174
27.004491931275,9711,175
27.014759414645,9710,176
27.0157055961699,9709,177
27.0334794631969,9708,178
27.0373750080169,9707,179
27.0445169762727,9707,178
27.0565854649137,9706,179
27.0581173034012,9706,178
27.0602196680698,9705,179
27.0624865410187,9704,180
27.0808481657422,9703,181
27.081262693653,9702,182
27.0902718044917,9701,183
27.1224145828896,9701,182
27.1419451486502,9700,183
27.1502999467384,9699,184
27.1698260537055,9699,183
27.1728789674936,9699,182
